product_id,category_id
B000ECHJ94,category_7252170e0eda5c0b
B000ECTKOQ,category_7252170e0eda5c0b
B000EDG92Q,category_7252170e0eda5c0b
B000EFBLXG,category_7252170e0eda5c0b
B000EFBNRA,category_7252170e0eda5c0b
B000EFDKYE,category_7252170e0eda5c0b
B000EGMCI8,category_7252170e0eda5c0b
B000EGOG5A,category_7252170e0eda5c0b
B000EH0EQ4,category_7252170e0eda5c0b
B000EHPJYG,category_7252170e0eda5c0b
B000EHWHHI,category_7252170e0eda5c0b
B000EIJHMA,category_7252170e0eda5c0b
B000EIOAFY,category_7252170e0eda5c0b
B000EMYOA6,category_7252170e0eda5c0b
B000ENRJFW,category_7252170e0eda5c0b
B000EOI176,category_7252170e0eda5c0b
B000EPUQKK,category_7252170e0eda5c0b
B000EQYYNO,category_7252170e0eda5c0b
B000ER9QH2,category_7252170e0eda5c0b
B000ERF9NW,category_7252170e0eda5c0b
B000ET47TM,category_7252170e0eda5c0b
B000ETVRQ8,category_7252170e0eda5c0b
B000EUJGPQ,category_7252170e0eda5c0b
B000EVELCI,category_7252170e0eda5c0b
B000EVGPE0,category_7252170e0eda5c0b
B000EVGPN6,category_7252170e0eda5c0b
B000EVGPO0,category_7252170e0eda5c0b
B000EVGQ1C,category_7252170e0eda5c0b
B000F0BXLK,category_7252170e0eda5c0b
B000F4GLHM,category_7252170e0eda5c0b
B000F4U7JA,category_7252170e0eda5c0b
B000F500M8,category_7252170e0eda5c0b
B000F6R6B0,category_7252170e0eda5c0b
B000F7T4XW,category_7252170e0eda5c0b
B000F8JKF8,category_7252170e0eda5c0b
B000FAMWFG,category_7252170e0eda5c0b
B000FAPN16,category_7252170e0eda5c0b
B000FBT2G2,category_7252170e0eda5c0b
B000FCN1PO,category_7252170e0eda5c0b
B000FCTVP8,category_7252170e0eda5c0b
B000FDB9N4,category_7252170e0eda5c0b
B000FED5D0,category_7252170e0eda5c0b
B000FED5DK,category_7252170e0eda5c0b
B000FEF1V4,category_7252170e0eda5c0b
B000FEF1VE,category_7252170e0eda5c0b
B000FEGUIM,category_7252170e0eda5c0b
B000FEGUIW,category_7252170e0eda5c0b
B000FEGUJ6,category_7252170e0eda5c0b
B000FEIOHW,category_7252170e0eda5c0b
B000FFDSO0,category_7252170e0eda5c0b
B000FFILFG,category_7252170e0eda5c0b
B000FG8SW6,category_7252170e0eda5c0b
B000FGVLI4,category_7252170e0eda5c0b
