user_id,product_id,rating,timestamp,verified_purchase
AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,B0040NQBAG,5.0,1640896526461,True
AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,B00JNI1DZQ,5.0,1568217083791,True
AEEM2QIBMUUXEAJIEQH2WT2KNZZA,B07T2L6JQR,5.0,1656871648888,True
AH4CGRSYSW5CWLRGQYRZKNJBUPAA,B095SC4J8T,5.0,1629166303947,True
AH4CGRSYSW5CWLRGQYRZKNJBUPAA,B087JNH3NC,1.0,1598833004245,True
AH4CGRSYSW5CWLRGQYRZKNJBUPAA,B07SQ8193F,5.0,1585211251700,True
AHATA6X6MYTC3VNBFJ3WIYVK257A,B09CQ4PXLN,2.0,1640916617087,False
AHATA6X6MYTC3VNBFJ3WIYVK257A,B08DXDLR3P,4.0,1598751954697,False
AHATA6X6MYTC3VNBFJ3WIYVK257A,B0875V791H,4.0,1595533702899,False
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07LBK2YQX,4.0,1558659241786,False
AHATA6X6MYTC3VNBFJ3WIYVK257A,B07FX94GYX,4.0,1538856068174,False
AFA26DYXVLJYTYZ3KET77GE27N2A,B08CXFDDV8,5.0,1618455607966,True
AFA26DYXVLJYTYZ3KET77GE27N2A,B015RR870U,5.0,1594448236479,True
AFA26DYXVLJYTYZ3KET77GE27N2A,B000OQFVLS,4.0,1539756902433,True
AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,B00C0YZBJE,5.0,1626092275982,True
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B8DZ7H5F,4.0,1663163956007,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B4JP5YD9,5.0,1660417831321,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B4JPGX8P,4.0,1660417672640,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B09KT4RJG6,4.0,1644349248608,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KQ32Z8C,4.0,1629410931015,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08PQ6YXSH,5.0,1628462041411,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07W6H8CGT,4.0,1623250199261,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0BTJ6SYKB,4.0,1623188037011,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KYLTK5H,4.0,1614292985923,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08KWN77LW,4.0,1610133666100,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08HXQ3T9K,4.0,1607744901734,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B2L218H2,4.0,1605885919061,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B2L218H2,4.0,1605814409168,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08FRQGYDF,5.0,1605292060685,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B08BZ1RHPS,4.0,1597942744359,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085NYYLQ8,4.0,1597526701753,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B085WTCBLG,4.0,1593190594550,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B088FBNQXW,4.0,1593043740906,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B087D7MVHB,4.0,1591977214185,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07PRDZ2BH,4.0,1588865592842,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B083TLNBJJ,4.0,1585261263214,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082NKQ4ZT,4.0,1583932042329,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B084D86YL8,3.0,1582999036646,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07WNBZQGT,4.0,1581772960365,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07SW7D6ZR,4.0,1580742144072,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07JDD2L3M,4.0,1579351461183,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B082MTTFZD,4.0,1579312780004,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07NPWK167,5.0,1578928089878,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07J2QZBTP,5.0,1577024355925,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07N45YN6C,4.0,1562550265320,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B077YR3333,3.0,1550588697518,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07FZ5HZLM,4.0,1548092773968,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07KV31WDS,5.0,1547157494554,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B07GDQPG12,5.0,1545303800417,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B071R2QPF3,5.0,1544236907167,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01KJPFO9W,4.0,1541942181487,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01B6V11UY,5.0,1476542748000,True
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00GUTPV4A,5.0,1475838820000,True
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B01CO73OIQ,5.0,1467123218000,True
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KR4AFJU,4.0,1460413688000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B015ZXMSFQ,4.0,1455464933000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00KXFD75M,4.0,1454626110000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B010B0S67C,5.0,1442016268000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00MDKICPK,4.0,1429911787000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00NNKWDI6,5.0,1424200292000,False
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B00N6WHTRG,5.0,1416250542000,False
AF3IELI63FDNLEAGV2I6KYJ2LXFA,B0943GJDP6,5.0,1634176814922,True
AEITH2MBDGMCSAZSBNAYOEBOJXFA,B0008F6QGO,5.0,1402260693000,True
AGYBOBPV47L6FRILNSZ7S6XFLPFA,B08SWV1X6D,5.0,1650493937328,True
AEVLPO2NHUQOLLCLFH75UHGJPMLA,B08JLXLJGS,4.0,1623525912344,True
AEWTKEIDMSOZ7Z3MOOEIXYPYUCCQ,B089K4SV23,5.0,1594585640346,True
AH64T2MRMNF76UENPWCIMMCYTSZA,B00KNIECVC,5.0,1424462892000,True
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B088838886,5.0,1638429977437,True
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B01FVUMG28,1.0,1485824872000,True
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,B0093EQX6Y,2.0,1438740353000,True
AEHVSZ72XXI4SU6XUNXMJAXUYN6Q,B00JM1BZUW,4.0,1443695835000,True
AEHWUHNTB5FX32HJ7UBOZ2WWUX3Q,B07KDNK11M,5.0,1564768107233,True
AFXPXKJ5MAQPX5NIXMU5C4ISAIGA,B08K41B227,4.0,1608394879270,True
AGPOZ62Q3ULTH7RLBK4BIJ75T2KQ,B00EIL38WO,5.0,1396202725000,True
AGPOZ62Q3ULTH7RLBK4BIJ75T2KQ,B003USID1C,5.0,1335035659000,True
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,B01N070HWY,5.0,1623731243389,True
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,B00G7UFXJA,5.0,1618369706958,True
AEZ26WGWJ3EOQ4KWSHG77HJAG4EA,B0B7RBK4NJ,1.0,1662827578220,False
AGCCFLGNMV6ABDOO4O6SUJW65ICA,B010B5ZE4U,5.0,1494861969000,True
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B0BP2Y6QY4,5.0,1668797223375,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B09JZXY4YR,5.0,1621631476435,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08XJWLLKQ,5.0,1618934798418,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08PLFZB89,5.0,1617909095488,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08KHRF9NY,5.0,1616954539796,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08N6YHQXT,5.0,1616457223039,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08SQ31H8P,4.0,1615701950469,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LZLBXYT,5.0,1611448884100,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08NPBQR9L,5.0,1609182507469,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08P8BN9BZ,5.0,1608753663995,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08BLX72TP,3.0,1606878884208,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B08LYT4Q2X,5.0,1606103453308,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B0841WQNNZ,5.0,1604762653089,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087ZQK2G8,4.0,1598591443230,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B087Z9X39L,5.0,1594848248797,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07XQKH3RY,5.0,1593321721590,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B084ZHP45Y,4.0,1585080133476,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07LCHCD6Q,4.0,1556652791507,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07H3S8WTV,4.0,1551117781592,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B071JMGPTH,4.0,1544671934783,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07F8PCLDV,4.0,1544671363612,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07J3GH1W1,4.0,1544671031249,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07FM69672,5.0,1544238606316,False
AGQKBA5POXDOUO4U43YF2LNEZPLA,B07DSQ3NWM,5.0,1578102944639,True
AGQKBA5POXDOUO4U43YF2LNEZPLA,B0792Q3T59,5.0,1560125848309,True
AES57JTXM7IOKT74AXQSNL5NNMFQ,B01NCWHH2W,5.0,1590518308997,True
AFTWZJUP2224KGWPBCBBLHS7573A,B07NGCSZYY,5.0,1577565491019,False
AGGLOHDR6L7GZMIFCGXPPHS23OTQ,B07SSLTKHX,3.0,1568419120457,True
AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,B07G19ZXWB,5.0,1597662552680,True
AG5FGEYGAMLVI7NOKMXL7ORUZNDQ,B083SCVG16,5.0,1596392785763,True
AHH4EDVBK4H6ZWPSCSNQHX3BRKZA,B07V6F1TK2,5.0,1589245725737,True
AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,B01HTO9T2Y,5.0,1618610548008,True
AETE7Y3DZT6BLMWA6U27ADJDZ4LA,B0722YW9DZ,5.0,1506959529406,True
AEINWALDRYT4NTF3M5NC2WZ5YQNA,B01MXLP1T1,5.0,1511227942962,True
AFRVV3L6CJUHLLKWA3PIG7JCYJQQ,B01G5TZ6BM,2.0,1479946947000,True
AFPHKIJFGIU4G4POXRFCEF5RJJHA,B01M1OFZOG,3.0,1660169254485,True
AF227ZORVJNXGFF6UFK23IYWE7AA,B075JN5NX2,3.0,1512070575387,True
AHF2OTODCQC4BETX7CHZMOHUBODQ,B06Y5XQ6SJ,5.0,1523468483136,True
AFDEH7TVRJ4GBWE76Z7RBSHQOC4A,B0785QM77V,5.0,1555966372881,True
AGDTHJ7R5N2HOHYK4AACLB53BULA,B00P0BLZFI,3.0,1478620613000,True
AEWFEWBJVI2YN7WAWVXSOYT5MANA,B08229K7VC,5.0,1590717312577,True
AHGCCTL7DBBD7FK4RFYAJS53BGOA,B09WSVFSGJ,1.0,1660780044308,True
AGOXD3ECHHH2XAFGO6TSSMRZJQVQ,B09X9BG4FC,4.0,1603469830139,False
AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,B096YFBWGX,4.0,1635164612192,False
AHJQPUQLSQZE6LMIUMY7WNRXCQQQ,B07FM69672,4.0,1544161752047,False
AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,B00QZEBH5W,3.0,1632773060620,True
AGTITI6OKWPN2AVELIAJALJFX6NA,B00A0RUGPM,3.0,1416800039000,True
AEA2AYPIP3RN2YZWRNFKKD6OGGBA,B078WYZK74,5.0,1625603129050,False
AHL5ZHN64UHJOGQLPINJ3BN4VBPA,B073SBNLJJ,5.0,1559566443959,True
AEYGPUCRKH7G4VM22FM3VAKSQ23Q,B07S8F3LRC,5.0,1577295338919,False
AEYGPUCRKH7G4VM22FM3VAKSQ23Q,B01M7UMAUG,5.0,1532273347746,False
AEV6OL4GLSYMDNUHS4Y4DNVFDRHQ,B08393CSHT,5.0,1583124576508,True
AFFFV4Y35FUSSYUMRHYV4P34X2MA,B07FQG965K,2.0,1541698828578,True
AHCZKT34YZL3CVXYVH2CNKQDCYBA,B0778WCBMF,2.0,1547272724448,False
AF4NIQPIZQ3S3G6KEVQW33DNHZSQ,B085BB7B1M,3.0,1436290014000,True
AFDPKX3DYZI6FV5GXLI7NVTULR4Q,B08HH3CH34,3.0,1607976609742,False
AHU2Y2ZFQKI3V3ARFDKZA6ER4NUQ,B00J2R8BP8,5.0,1429626975000,True
AEIHN6JDLYL2QYCAOCBVEUPHU5EA,B01JIVO8GS,5.0,1529939772384,True
AEUMYP5IWSQCLQRIAUKTWR2LZRSA,B07MW1TBSN,3.0,1595705751746,True
AEHJJPC3MQJAHAJWBEVIF5EFQQBQ,B07KZQDM8Y,3.0,1597361848873,True
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0B8F6MWFJ,3.0,1666268588427,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09ZKWV5MK,4.0,1654314287951,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HVRP54L,3.0,1653607216628,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08WPXVK2P,4.0,1653519351455,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0B5X48DZR,3.0,1650921998863,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N5NDVGH,3.0,1647381362768,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09P144WHW,2.0,1647216897957,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09QT8SLJB,3.0,1647121848816,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B092M5K59T,4.0,1638840554514,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09XX4VR4Y,5.0,1634341134612,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09C1S6LSV,5.0,1634340599912,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B097YYB2GV,4.0,1633643242306,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B095CG2ZV1,3.0,1631367075148,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B096XDXNY5,3.0,1627688833474,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0841S3FRB,4.0,1626992201828,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B083GCHL8R,5.0,1626976613839,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B092M1WFTR,2.0,1626477225322,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B092D43C8Q,3.0,1625692049016,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T7GPT1D,4.0,1625006698955,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0919R1CYT,4.0,1624659702420,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T5RVSD9,3.0,1624399417259,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09473GGM4,4.0,1624274497670,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T5LG5FT,5.0,1623796829059,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08Z3THTQT,3.0,1623707102432,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08ZVJP6D3,4.0,1623704536971,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08LPGZMQK,4.0,1623116811042,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0925975B7,4.0,1622753896821,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0932WKCMT,3.0,1622752434756,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0929H24R1,2.0,1622389389771,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08MCDB52J,4.0,1622303084098,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08YX4M6T1,4.0,1621205988847,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08GFLMGN2,2.0,1621202702614,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08QRSNJW9,4.0,1621138223667,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08FCV1FQC,3.0,1621043900381,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08YNR839W,3.0,1620424267961,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08YX4HYTK,4.0,1620252626061,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08XZT4FLY,3.0,1619563023776,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09GNXK3N1,4.0,1618184630323,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08RS762Z7,5.0,1617844602299,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08R8JQ7NF,5.0,1617487527934,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08VMWZ7N2,5.0,1617407475594,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08NGXBJ4X,3.0,1616718655307,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0881WZVM5,2.0,1614896960702,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08MPP4X5L,3.0,1614796759758,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08QHP717Z,4.0,1614292707452,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08JTNQFZY,5.0,1614036953464,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08RY2LML3,4.0,1613949623459,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HDLCHXN,5.0,1612821735228,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08MT11QG3,3.0,1611965730476,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HGZXLP6,5.0,1611360452090,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N9RT9YD,4.0,1611183336145,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HGZXLP6,5.0,1611102853719,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HX5J4P5,3.0,1611101505456,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08PPB3W6H,2.0,1610417575774,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08P7PSMRR,4.0,1610322554727,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08NJ56F9C,4.0,1610062915805,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08LGG9GSG,4.0,1609849628351,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08KT7FCYY,2.0,1609804845102,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HMLXW65,3.0,1608329596770,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HMJT41C,3.0,1608329372192,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B088DX4Q5K,3.0,1607986785933,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08DKK7KXV,3.0,1606592309440,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08G8B2CQH,5.0,1606592038866,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B087B5RJ2P,4.0,1606524744605,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08G83G24X,5.0,1606518368441,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08CZM3GH3,4.0,1601776779300,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B086XH7BWW,2.0,1599882609367,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0895XRT9S,3.0,1598818621900,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08C72C56Z,3.0,1598665451686,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07D6KYSJH,4.0,1584497096251,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0829HHW2M,1.0,1582858335913,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07VGBBNTH,1.0,1581997877865,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B081ZN3TD5,4.0,1581257263753,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0837K9W6P,4.0,1580949934338,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07LCHCD6Q,4.0,1556243557316,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07KXM94BT,5.0,1548208863985,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07DSC4X3K,4.0,1545955740686,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07DPKZPRH,3.0,1545265199508,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B073WQHFXB,1.0,1533246198393,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B071NBFSLY,5.0,1525225458858,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B01BEYRHBA,4.0,1457053429000,False
AFDERNB6BIR3U2DOR3S2KX7KJJXQ,B08CXKJ7TQ,5.0,1615437211644,True
AEIPJBAN7A55Q5DFFPZSR2UV3OKA,B08XS4D82F,5.0,1621793733924,False
AEIPJBAN7A55Q5DFFPZSR2UV3OKA,B08JP74M51,5.0,1613990926603,False
