product_id,store_id
B0001NXHBK,store_cbd58bd9ffa815ac
B0001TM8SC,store_0f281e9e722525bb
B0001UFEXW,store_5fcc63f3e04fc8fb
B0001WAMMS,store_fd42f9771f67e18f
B0001WGFGU,store_f629291fad2c401d
B0001XLPBY,store_205dc764788a82a1
B0001XQNPW,store_9f48d2b19addeb55
B0001XU8KI,store_f5d4815ad5133945
B0001ZI0BU,store_83c66fb4ee98edde
B0001ZWSUO,store_a40790b29c4c0229
B00020BKCK,store_fcd12e1646b6cd63
B00020UL2A,store_4b913370fd50d0e0
B00020UQT8,store_1a0b6e53b8ad022c
B00020UR4C,store_1a0b6e53b8ad022c
B00020UR4W,store_1a0b6e53b8ad022c
B000217KFK,store_e2c9eaaf61995aa1
B00021C22G,store_67a4c84cb8378800
B00021E2DI,store_67a4c84cb8378800
B00021E5PS,store_051a3331d3a3b847
B00021VOKW,store_d6f02c47383c4935
B00021VRTA,store_555e0d82ecb4e707
B00023BH1Q,store_615828082a928599
B00023J4AW,store_00b8b809f278fe5b
B00023K3WU,store_16868cb659604da0
B0002564EE,store_0a4f2c8b5c3abb13
B000256RPU,store_15adaedb7f1e6ee0
B00025H5W4,store_b4da807ae91eef79
B00025X06E,store_995d5cee3e2448b1
B00027YZJ8,store_ffff80d25a2651a5
B00028EYWK,store_cf62322e5cd241dd
B00028EZZG,store_37548d60e0f09e1f
B00028ML6G,store_7a680602e12d5fbe
B00028NLKG,store_540f062a7d98efbb
B00028NMEQ,store_75d82b460c3ae957
B00028ORB8,store_cef62b4ef5c35cb0
B00028PYTC,store_1ff6d037ce48af64
B00028PZB4,store_1ff6d037ce48af64
B00028Q3N8,store_aaadbfd56ba2d276
B000296Z08,store_2b6d087d8925f6c3
B00029WVH4,store_4116b8825d66cc89
B0002AHW2W,store_822f3cd281277abd
B0002AOQ4O,store_051a3331d3a3b847
B0002AOQ5I,store_051a3331d3a3b847
B0002BQJQG,store_8e700d3d391a7c84
B0002DF0H8,store_152fb71d17cbd337
B0002DHG48,store_aa5231352aee4556
B0002DHKLC,store_caebebe248cc13f3
B0002DKVOK,store_99412077a9cd4b41
B0002DLILU,store_d526542077d0cfdd
B0002DM5GW,store_9260d94dd0c75d4a
B0002DNRUU,store_f625fad49d7b6303
B0002DTR9U,store_467a75474ddcf682
B0002DU57I,store_7cb40848f0ecdac6
B0002GFIZE,store_48da55b32da184f5
B0002GFKYI,store_48da55b32da184f5
B0002HP146,store_e1f715eb39f87c18
B0002HRIII,store_6235ceef267dc4e3
B0002ID2RS,store_5aa86e0581a05566
B0002J3FEW,store_3d5242d28629ba1b
B0002JB9EU,store_97e501522c97a804
B0002JBY9U,store_3e66907db0645a57
B0002JMVFQ,store_c2d254eaa8666eb2
B0002KHSTE,store_2b6d087d8925f6c3
B0002KHT8Y,store_2b6d087d8925f6c3
B0002KHTCK,store_2b6d087d8925f6c3
B0002KHUCO,store_2b6d087d8925f6c3
B0002LBKGU,store_bd723da8acc710af
B0002LF2HI,store_d708250811a036c2
B0002LGUBU,store_23f73d77549010b7
B0002M5JNY,store_2b6d087d8925f6c3
B0002SGL9Y,store_9d226970236bcdd8
B0002SGSNI,store_99832fece78a348f
B0002T54BY,store_be36c2a71f6aa771
B0002TLDRI,store_21dc5e36810f9b76
B0002UF97W,store_051a3331d3a3b847
B0002UFC42,store_21dc5e36810f9b76
B0002XHKM6,store_b81b1a5c114a8c50
B0002Z8WE4,store_72981a5d6bad29cf
B0002ZH7A4,store_fe089dcbaa964889
B0002ZZSAA,store_f38909bbd1b50812
B000300NDQ,store_2b705327290c5ab8
B00030BCS6,store_485af3474faccc09
B00030BCVI,store_485af3474faccc09
B00032A9TM,store_f2cfeac96c4aad99
B00032ORGI,store_555e0d82ecb4e707
B0004E9ILY,store_3d5e7f51f4d21741
B0004RX5TW,store_dbfa311ae7c229b4
B00061OA9U,store_2b705327290c5ab8
B00061YURM,store_2b705327290c5ab8
B00062PLFQ,store_48297dad46e40c06
B00064A816,store_4e03a774654dc40c
B00065CKK2,store_2995ab46b1f317fd
B00065O8PC,store_0e32cb50ac47c49f
B00066013E,store_aae7cb2768340090
B00067ZIPO,store_d2498253a31cabff
B00068DISW,store_99832fece78a348f
B00068EXPY,store_52366423ea23a5f9
B00068K45M,store_213282a0c0902ed8
B00068UP6A,store_0a8b5f3d0b4baa45
B00069Q306,store_133b7a0afacc79fe
B0006A7ZBQ,store_d23a32d2abe0e5fa
B0006B0W42,store_3c6aeefa182043ea
B0006BKG8O,store_814e41cd598f0b9c
B0006D3ICI,store_a470f723050e7d45
B0006G2XQ2,store_dcb1161728abb53d
B0006G804Q,store_bbcdf6d741d7c64d
B0006HHKBY,store_d9d58d957973d91d
B0006HLV9G,store_152fb71d17cbd337
B0006JLJXC,store_615c6812fad8b068
B0006LJD92,store_555e0d82ecb4e707
B0006LLYTE,store_d526542077d0cfdd
B0006LNJWO,store_347ead6348e93650
B0006LNK3M,store_856c5388bec324b8
B0006LNUB4,store_56fe9e362d62eb4d
B0006LP3LE,store_dfa0da1116d7c24b
B0006M2PPK,store_4d73f560af43cdb7
B0006MQ4GG,store_38e63d2b08009cdb
B0006NUDCG,store_4963f4bdd72377dd
B0006NV8U2,store_5d25e301cb7321db
B0006NXBT8,store_dbac1f7e53a485d8
B0006NXPMQ,store_d763fbf7e641f036
B0006NXR9W,store_3cbeecbeb9c9a8d8
B0006NY3WW,store_07ceb6462a3d0d4f
B0006NYUE8,store_5944fc6375575c35
B0006NYUEI,store_5944fc6375575c35
B0006NYVJ2,store_c98ef8ccea8eeb30
B0006NZ5Q0,store_2c2fb6d313a94a65
B0006NZCI6,store_3cbeecbeb9c9a8d8
B0006NZKB0,store_4138307ea88dc338
B0006O028U,store_70541b9587d12a1f
B0006O0GKY,store_2342eef7da640b67
B0006O10P4,store_b6f363fae94985a3
B0006O2HRO,store_40e69be6e8581faf
B0006O2K3K,store_3cbeecbeb9c9a8d8
B0006O4MD6,store_73f94beea8a1c0d7
B0006O4OR0,store_602d93f9e363be28
B0006O880O,store_8b723201cc4f1266
B0006ODSKY,store_2381945c8eba0d6d
B0006ONB0Q,store_081740ac93b442e1
B0006PJTKG,store_a01bb18627d8f8c3
B0006PKEVE,store_07ceb6462a3d0d4f
B0006PKEZ0,store_ce7ea791efa7cb83
B0006PLORM,store_e7c3571d3e95b0ef
B0006PLP6C,store_e4c90ab22592880d
B0006PRV1U,store_38639eea5c15bc5c
B0006PS6JQ,store_aaa2c2cfd529c679
B0006Q3PCI,store_1e13acc1ae7f5451
B0006TQZM2,store_cd3ea752dab7b68f
B0006U6RUG,store_dac4254f1da4a54d
B0006ULJVI,store_55495d8414facb88
B0006V2PJW,store_52e149cb0e53e530
B0006V6G92,store_00b32f658d1b9125
B0006VZ62A,store_f1978cc016183466
B00070J3MY,store_4116b8825d66cc89
B00073SJ62,store_6ec942d1f1fa2b0f
B0007506SE,store_0dbc61de640e8c82
B00075MC2W,store_5bc1824930ffbbaf
B00075X9BK,store_53190bb8b15c1b55
B00076HMSA,store_622706aa461b68eb
B00078MOKO,store_52366423ea23a5f9
B00078X2UU,store_5c9c7ac5de8d38f7
B00078ZROO,store_57c4fa8276b9979b
B00079FOIW,store_aa5231352aee4556
B0007CHJGY,store_4e03a774654dc40c
B0007D02PI,store_555e0d82ecb4e707
B0007D5DS4,store_11d80338b1fd56be
B0007DHH8S,store_2b6d087d8925f6c3
B0007KK97M,store_cef62b4ef5c35cb0
B0007MAFWY,store_b1c3f23ca54340ff
B0007PF8SW,store_ed3664a2a870ba91
B0007QN360,store_aa89f3cd91ada7b1
B0007QOOXQ,store_030b748a0e6e1b2c
B0007R4PTS,store_2a815576c30b39d4
B0007RB09Q,store_9fd084e5306d2982
B0007UC7Q8,store_23fb1f10879ed16b
B0007V9API,store_c99491e3b489ecb2
B0007VU9O4,store_6d35ea8800d1bc45
B0007VW9HO,store_85a5a03ad99fc76a
B0007W18PW,store_822f3cd281277abd
B0007WTA16,store_71b07ee909d8f3bb
B0007XKKGE,store_ece07258005c079b
B0007XQ2W0,store_9d497405093b9acc
B0007Y5BXA,store_921a44ce52228579
B0007ZDXHU,store_921a44ce52228579
B0007ZG2WI,store_cf6e6dc5478656a1
B00080MDK2,store_f760746f3e85c590
B000851N8A,store_7bfec9fe88c7302b
B0008F6QGO,store_cf37b928a372872c
B0008G1YUG,store_016f36c8df824129
B00094DTSW,store_a4b923172b4e6809
B00099ZAGG,store_822f3cd281277abd
B0009ARLLM,store_133b7a0afacc79fe
B0009EILPI,store_4e03a774654dc40c
B0009EILUS,store_4e03a774654dc40c
B0009ET4SG,store_2a3b167e5179ed59
B0009I23US,store_a31c03a95bd62db5
B0009I4LEE,store_da4dbffcb31d7ff9
B0009ION3S,store_da4dbffcb31d7ff9
B0009JRQZO,store_051a3331d3a3b847
B0009K8EWM,store_eee1567187fef5c2
B0009LBCCA,store_17c01b104d3c1497
B0009MFUN6,store_822f3cd281277abd
B0009MFUO0,store_85a5a03ad99fc76a
B0009MFUOA,store_822f3cd281277abd
B0009MFUOU,store_85a5a03ad99fc76a
B0009MFUP4,store_85a5a03ad99fc76a
B0009MFUPY,store_822f3cd281277abd
B0009MHSZ4,store_01fc329e7ca3bce0
B0009QZYI8,store_73bb131039846e27
B0009R5AYK,store_22e2ce78cbc9b89e
B0009RKF1S,store_1761127e393fd466
B0009TAC14,store_770d3043391bb90b
B0009VNAR0,store_f614819be614f6e1
B0009VNI2M,store_8b87450a3767d9de
B0009VO8G2,store_6a240db5444f3290
B0009VQ8QU,store_dc377c53bc10d8fe
B0009VS7LE,store_3277d1158b8e7b67
B0009W7MD2,store_5c5e9c9a547e04d7
B0009W7MG4,store_5c5e9c9a547e04d7
B0009X0TOU,store_cd63b0c002068ffc
B0009X1N7W,store_7de69c952ab77216
B0009XQQ2O,store_7ebde90dc75c4af2
B0009YWGYA,store_1388b778db94b5da
B0009ZGK5K,store_85a5a03ad99fc76a
B000A0JREU,store_564e6f1947637e98
B000A0OOO8,store_b6744837e2747e32
B000A23CQM,store_85a5a03ad99fc76a
B000A3V21S,store_51a68fa3eab2c790
B000A3V2FY,store_1b611bf0c13727ca
B000AA9GZK,store_c86e5d97643af425
B000AADG10,store_d0941e68da8f3815
B000ABH7GE,store_92bf8d0c6468908a
B000AFILXS,store_b3a4f328cdf07054
B000ALBN0K,store_d6f02c47383c4935
B000ALH444,store_2ac4b72b68fd2059
B000ALIL6E,store_74446b9b5e808f88
B000AMB2AU,store_5716fd5d1a4a5a20
B000AMBF2K,store_308194a2479c857b
B000AMG8E0,store_e90f283873857e96
B000AMMU0G,store_cfd364882e7737f3
B000AMPICS,store_d9d58d957973d91d
B000AMRIIK,store_85a5a03ad99fc76a
B000ANM64A,store_6ea45aa136124f3a
B000AP1HXO,store_ddc804f706a6154b
B000ARUO8G,store_e0b0215186dfb993
B000AYXBHA,store_e849351cded0c153
B000AZ5I98,store_555e0d82ecb4e707
B000AZ8KY8,store_c37424cc626cc035
B000AZSVCE,store_a75fcfa936fd0280
B000B12EAM,store_5c5e9c9a547e04d7
B000B16AVQ,store_822f3cd281277abd
B000B5RCPK,store_76b5c39b75d66e9a
B000B60O9U,store_60aface3b0dae8fb
B000B658RI,store_08ed943de7b65d96
B000B6DIOI,store_08ed943de7b65d96
B000B6DK0A,store_374d9c613473c087
B000B7SA9A,store_3517ce9d4236265e
B000B7SCSY,store_3517ce9d4236265e
B000B83E3Q,store_3517ce9d4236265e
B000B83WPQ,store_3517ce9d4236265e
B000B8WXOW,store_4116b8825d66cc89
B000B8YZQG,store_87b21d174493de25
B000B9RPCQ,store_2f655c9759e57674
B000BB6RVY,store_01bada152405b958
B000BBPSFA,store_11a6162888a27f31
B000BC1RZY,store_63f02205f30fddf8
B000BCGAEW,store_b3a4f328cdf07054
B000BF0WZC,store_3517ce9d4236265e
B000BF1QUW,store_4116b8825d66cc89
B000BGIOA6,store_4f945a9e6a1db319
B000BHTI9G,store_d788a6a9b683ed3a
B000BJ7WEM,store_9996bcc5390480b2
B000BKVIF0,store_564e6f1947637e98
B000BL27EU,store_564e6f1947637e98
B000BLKYU4,store_3d5242d28629ba1b
B000BMHJ4M,store_0cc42eb4f1945031
B000BNYGL0,store_f7f19c9efa45e484
B000BO4ZL0,store_bd21db91487c6933
B000BO6KM2,store_ee3378890c6f41c0
B000BOHJYU,store_b1f04144d151c2b7
B000BOYLYQ,store_6661c8068b9b5c62
B000BOZ8UM,store_b6f363fae94985a3
B000BP44II,store_ece07258005c079b
B000BR5TIA,store_d6f02c47383c4935
B000BR61JG,store_dfa0da1116d7c24b
B000BRGJFC,store_7dfb7b85cb2ab245
B000BRJD32,store_cf2c9fc519acb613
B000BRYOOU,store_bd21db91487c6933
B000BSOYI0,store_e78481b4bbcc39a6
B000BTAWMG,store_fd54256d8b3b6ad8
B000BUCARK,store_89b7b89a62028a88
B000BYLVNU,store_dfa0da1116d7c24b
B000C1VUTC,store_dfa0da1116d7c24b
B000C1VY52,store_fd54256d8b3b6ad8
B000CCUV6E,store_2bb9dd95490eed02
B000CD3RD2,store_6daa07b178964beb
B000CD7YGS,store_7d130bbaa0f764a7
B000CEQZ9Y,store_ddc804f706a6154b
B000CESY7A,store_5278a420d85d8bf0
B000CEXFNI,store_b29ac34678582627
B000COKYTG,store_82641a91181bbf18
B000CRXCPG,store_822f3cd281277abd
B000CS98IA,store_0ec8a763c4952f20
B000CSF67M,store_9f940a682e03bbfc
B000CSH3YG,store_9f940a682e03bbfc
B000DLB26M,store_e333a30486c7783d
B000DLB27Q,store_e333a30486c7783d
B000DLB280,store_e333a30486c7783d
B000DN7BYC,store_b6f363fae94985a3
B000DZL0U6,store_3dfdae4fafff94bc
B000E1ER9A,store_da4dbffcb31d7ff9
B000E1V95U,store_3240644e5e7f3884
B000E24CR6,store_8b1e9e6bcc32962f
B000E39PB8,store_44803e1c7000eb08
B000E3FEC2,store_3aeaae4cff245e5d
B000E3FHJ2,store_44803e1c7000eb08
B000E57GSA,store_634149b5f975e564
B000E5HW8O,store_10d55658f111ddce
B000E7RQ92,store_6c311f042c2e2e39
B000E80EA4,store_0697efec2a3d3575
B000E8BHJQ,store_45bc6381aed9f176
B000E8P2OW,store_0697efec2a3d3575
B000E8T19E,store_0697efec2a3d3575
B000E8T360,store_0697efec2a3d3575
B000E8V3EA,store_822f3cd281277abd
B000E8XBW2,store_0697efec2a3d3575
B000E9TMC4,store_0bc392cab68a750c
B000EA8NJG,store_c73204f78dc3c47c
B000EB423Q,store_90a25575722a2a54
B000EBK7TE,store_152fb71d17cbd337
B000EBTKDS,store_11a6162888a27f31
B000ECHJ94,store_11a6162888a27f31
B000ECTKOQ,store_90a25575722a2a54
B000EDG92Q,store_1b602c45be3d9e7c
B000EFBLXG,store_080929594a5f573b
B000EFBNRA,store_080929594a5f573b
B000EFDKYE,store_080929594a5f573b
B000EGMCI8,store_390a1cac8db90a38
B000EGOG5A,store_2d4e24b17711ada7
B000EH0EQ4,store_9a37db8d7ebb70f7
B000EHPJYG,store_c0b3655864e01e07
B000EHWHHI,store_85a5a03ad99fc76a
B000EIOAFY,store_5471807210f3863e
B000EMYOA6,store_a01bb18627d8f8c3
B000ENRJFW,store_4116b8825d66cc89
B000EOI176,store_a355b82d135bab62
B000EPUQKK,store_822f3cd281277abd
B000EQYYNO,store_151fcfd4b7ecf712
B000ET47TM,store_90d47287b63ff240
B000ETVRQ8,store_cd63b0c002068ffc
B000EUJGPQ,store_a4bc116c39d8aeaf
B000EVGPE0,store_c91b0d74dcd4e655
B000EVGPN6,store_e259101b4a944791
B000F0BXLK,store_b4e82d6b62c7aac8
B000F4GLHM,store_486945e2daa9ef64
B000F4U7JA,store_4bee8d14a6f22b97
B000F500M8,store_77f2bdc1aafff089
B000F6R6B0,store_c5079f4c11040c1c
B000F7T4XW,store_efd6dacb0083c313
B000F8JKF8,store_f4c975cbf19a2f6b
B000FAMWFG,store_85a5a03ad99fc76a
B000FAPN16,store_85a5a03ad99fc76a
B000FBT2G2,store_a6d23c02e898872b
B000FCN1PO,store_11d4a87c2e73d35f
B000FED5D0,store_822f3cd281277abd
B000FED5DK,store_822f3cd281277abd
B000FEF1V4,store_822f3cd281277abd
B000FEF1VE,store_822f3cd281277abd
B000FEGUIM,store_85a5a03ad99fc76a
B000FEGUIW,store_85a5a03ad99fc76a
B000FEGUJ6,store_822f3cd281277abd
B000FEIOHW,store_85a5a03ad99fc76a
B000FFDSO0,store_308194a2479c857b
B000FG8SW6,store_68c46a606457643e
B000FGVLI4,store_68c46a606457643e
B000FH6QKG,store_698f6fef0138d95a
B000FI4S1E,store_4963f4bdd72377dd
B000FJ2HRA,store_51f836aa96db69b4
B000FJQHUS,store_1ebd2aed86060732
B000FKGP54,store_cdad4ec06507db29
B000FKHQ02,store_2b6d087d8925f6c3
B000FKJP1A,store_34b36efbe1117f2c
B000FL6HEC,store_b380dfeb5fd87cb2
B000FLTQ6S,store_b2cf005fd183f8d2
B000FP95UQ,store_a1e0fb1b02f741c4
B000FQ4ZBY,store_e86d2d621ce2b20d
B000FQ5NQ0,store_affc395481855ba2
B000FQMMWI,store_44d476274f1e50be
B000FQMTNK,store_726480854c251dfe
B000FQMZKC,store_726480854c251dfe
B000FQN8ZS,store_af61a153ed2c21c6
B000FQOOTW,store_2b2ee35e83e5640d
B000FQORIU,store_9135d81e17189331
B000FQOZNW,store_7764298ae71127f8
B000FQSAS8,store_3eeef3a659fa9842
B000FQTRS0,store_54e5f44f9f239ac8
B000FQVQFW,store_702e636d69044608
B000FRTVDU,store_152fb71d17cbd337
B000FRUL8O,store_152fb71d17cbd337
B000FT88DC,store_69d2733bd8efa441
B000FUKK28,store_52366423ea23a5f9
B000FUKK3C,store_822f3cd281277abd
B000FYRCQQ,store_88bfe07aef7ea368
B000FZ003C,store_a1e0fb1b02f741c4
B000G1C2AO,store_78d0b9de508ed72e
B000G386MU,store_5a30c49c98feaf0b
B000G386UC,store_276fee4d9841d525
B000G3DWJC,store_d37071694702784d
B000G6XJ3S,store_c1fb95d9a5d5e298
B000G8LWZI,store_391b867b8c6d8fef
B000GAQS9G,store_33e6c917c695d29f
B000GBICYE,store_2b6d087d8925f6c3
B000GBID0M,store_2b6d087d8925f6c3
B000GBID20,store_2b6d087d8925f6c3
B000GBMYC0,store_c0b3655864e01e07
B000GCHTH4,store_5e9b60f69165f32f
B000GCKANY,store_6691ba3a87197a1e
B000GCKAPW,store_ff55e81f5301bb79
B000GCLR40,store_a12a069eb98e8882
B000GCNCNE,store_229699f1df04a1a2
B000GCNE2I,store_68ae4215fb8e8ae8
B000GCVVWI,store_66e2e5c8c8705952
B000GCWLTK,store_f10ea5439e9b2b3d
B000GD031C,store_be371ff64cec3654
B000GEQJ32,store_0706025b2bbcec1e
B000GEZWZ8,store_cf00227dd6225bd7
B000GG0HDS,store_ef6edc70722b49c8
B000GGFZ1M,store_62ade5e39954901f
B000GGFZ6W,store_cdedbaf433217656
B000GGJCNY,store_82142c44dd8036d6
B000GGKPXK,store_63f10f666ca73a88
B000GGNQZE,store_986231d54a2c1fbb
B000GGOIVA,store_0230e40acf48efde
B000GH883S,store_74c1363c0fa1fb4f
B000GHVM6I,store_b02dc1fc8f6d9499
B000GHWPJQ,store_5944fc6375575c35
B000GHWWTE,store_79830313f68a33ff
B000GI1MV2,store_cd63b0c002068ffc
B000GJ01MW,store_7ef20b9d30cc990e
B000GJ3EQW,store_57ad2faa97cb6d3d
B000GJ3EUS,store_57ad2faa97cb6d3d
B000GLB3DG,store_ebbc5f564b4b3727
B000GQY1OY,store_cabbd2045c248eb6
B000GSQZCI,store_4a33901bb2a74353
B000GU4TX8,store_9996bcc5390480b2
B000GZDWKY,store_8d813378c294d9c4
B000H02ABK,store_e5e9fa1ba31ecd1a
B000H30FFK,store_36f160a30ba53ca6
B000H3D4N0,store_ad113811481d4b58
B000H3FNJS,store_05322e9665c4f4b1
B000H5PE8G,store_b326c9bef970e4ad
B000H75DEE,store_a5d7e7b6bab2e72a
B000H7MKQS,store_595b364810b9df3f
B000H7XZ7Q,store_8d571cac9c8eb78d
B000H8ACH6,store_3277d1158b8e7b67
B000H8DUG6,store_a40790b29c4c0229
